id_biblioteca,nombre_biblioteca,id_depto,año_fundacion,dominio_email
4343,Bib.Pop.José Marcial Enrique Vaudagna,14140,2001.0,
3576,Bib.Pub.Pop.Mun Jorge Luis Borges,14140,1997.0,
581,Bib.Pop. D.F.Sarmiento,14140,1918.0,gmail
2360,Bib.Pop.Inf. Almafuerte,14140,1945.0,gmail
1176,Bib.Pop. Cultura y progreso,14140,1923.0,
4232,Bib.Pop. Porteña,14140,1980.0,
2265,Bib.Pop. José María Paz,14140,1945.0,
560,Bib.Pop. Centro cultural y Bib.Pop.,14140,1926.0,gmail
2426,Bib.Pop. Manuel Lainez,14140,1940.0,
3997,Bib. Pop. Mariano Moreno,14140,1980.0,yahoo
3044,Bib.Pop.Pub.Mun. Dr. Modestino J. Lescano,14140,1980.0,
3748,Bib.Pop.Mun. Quilcahuasi,14140,1980.0,
1541,Bib.Pop. Nicolás Avellaneda,14147,1931.0,gmail
1647,Bib.Pop. D.F.Sarmiento,14147,1932.0,gmail
3744,Bib.Pop. Suquia,14147,1980.0,
4026,Bib.Pop. San José,14147,1999.0,
4392,Garabatos del Valle de Anisacate,14147,2022.0,gmail
4101,Bib.Pop. Flavio Arnal Ponti,14147,1980.0,yahoo
4362,Bib. Pop. La Urdimbre,14147,2016.0,gmail
3763,Bib.Pop. Pablo Pizzurno,14147,1998.0,hotmail
4019,Bib.Pop. Huerta Grande,14091,2001.0,gmail
4126,Bib.Pop. Manuela R. Medina,14098,1980.0,yahoo
4042,Bib. Pop. y Cent. Cult. Rayuela,14119,2001.0,yahoo
527,Bib.Pop. Almafuerte,14161,1926.0,
3520,Bib. Pop. 23 de Septiembre,14161,1996.0,hotmail
3596,Bib.Pub.y Pop. Martín Fierro,14161,1997.0,hotmail
2081,bib.pop.Sociedad Recreativa y Cult. Juventud Unida,14161,1930.0,
873,Bib.Pop. Justo José de Urquíza,14161,1919.0,
2936,Bib.Pop. Poeta Lugones,14161,1976.0,hotmail
3731,Bib.Pop. Dr. Octavio Capdevila,14175,1980.0,
528,Bib.Pop. Dr. Ramón J. Carcano,14182,1907.0,yahoo
1419,Club y Bib.Pop. Recreativo,14182,1929.0,
2737,Bib.Pop. Juan Bautista Alberdi,14182,1947.0,yahoo
586,Bib. Pop Bartolome Mitre,14182,1917.0,yahoo
4218,Bib.Pop. Morrison,14182,1980.0,hotmail
1837,Bib.Pop. Pascanas,14182,1931.0,yahoo
2203,Bib.Pop. Manuel Belgrano Y Asoc.Cult.El retoño,14182,1943.0,hotmail
492,Bib.Pop. D.F.Sarmiento,18007,1901.0,
494,Bib.Pop. de Corrientes Dr. Porfirio A. Aquino,18021,,
495,Bib.Pop. José R. Mariño,18021,1980.0,hotmail
1070,Bib.Pop. Bartolomé Mitre,18021,1925.0,
1078,Bib.Pop. Josefina Contt,18021,1923.0,yahoo
2735,Bib.Tec.Pop. Bernardino Rivadavia,18021,1957.0,
3258,Bib.Pop.Esc. Fray J. de la Quintana,18021,1980.0,
3298,Bib.Pop. Ernesto Sábato,18021,1980.0,yahoo
3317,Bib.Pop. Arandu,18021,1994.0,hotmail
3337,Bib.Pop. Ñañuva,18021,1980.0,yahoo
3346,Bib.Pop. Fray Luis de Bolaños,18021,1980.0,
3368,Bib.Pop.Esc. José F.de San Martín,18021,1993.0,
3813,Bib. Pop. Eva Perón,18021,1998.0,arnet
3826,Bib.Pop. Rincón del milenium,18021,1980.0,
4165,Bib. Pop. Coembá Porá (Lindo Amanecer,18021,1980.0,yahoo
4307,Bib.Pop. Escritores Correntinos,18021,1996.0,hotmail
4202,Bib.Pop. Rector Carlos Bobsín,18028,1980.0,hotmail
4104,Bib.Pop. Francisco Madariaga,18028,2004.0,hotmail
517,Bib.Pop. Rivadavia,18035,1914.0,gmail
3078,Bib.Pop. Cuatia Renda,18035,1986.0,hotmail
1373,Bib.Pop. Esc. Angel Estrada,18042,1911.0,
1913,Bib.Pop. Dr. J. A. Ferreira,18049,1915.0,
501,Bib.Pop. D.F.Sarmiento,18070,1911.0,gmail
4264,Bib. Pop.  Barrios del Sur,18070,2007.0,
4380,Bib. pop. Marta Elgul de Paris,18070,2015.0,
1957,Bib.Pop. Carlos M. de Alvear,18056,1936.0,hotmail
502,Bib.Pop. Dr. Juan Manuel Rivera,18063,1914.0,hotmail
504,Bib.Pop. Bernardino Rivadavia,18063,1980.0,
3472,Bib.Pop. Leamos juntos,18063,1995.0,hotmail
2419,Bib. Pop. Mariano Moreno,18091,1948.0,
509,Bib.Pop. Literaria Belgrano,18105,1910.0,gmail
1530,Bib.Pop. Domingo F. Sarmiento,18105,1909.0,gmail
2595,Bib.Pop. Gral. San Martín,18105,1940.0,gmail
2918,Bib.Pop.Esc. Presbítero E. Tutak,18105,1969.0,
3438,Bib.Pop.Esc. Isabel S. A. de Aquino,18105,1947.0,
1311,Bib.Pop. Mariano Moreno,18112,1928.0,
506,Bib.Pop. Marcelino A. Elizondo,18112,1909.0,hotmail
1918,Asoc. Bib.Pop.Esc. Dorila P. Méndez,18112,1929.0,
2171,Bib.Pop.Esc. Manuel Lainez,18112,1936.0,hotmail
3909,Bib.Pop. Sin fronteras,18112,2000.0,
4224,Bib.Pop. Villa Fedullo,18112,1980.0,
1547,Bib. Esc. Pop. Gral. Gregorio Las Heras,18112,1931.0,
511,Bib.Pop. D.F.Sarmiento,18119,1904.0,arnet
3375,Bib.Pop. Paso de los Libres,18119,1980.0,hotmail
4088,Bib.Pop. Ramón Barboza,18119,2002.0,hotmail
3559,Bib.Mun.Pop. Gerardo Pisarello,18126,1980.0,
3757,Bib.Pop. San Cosme,18133,1998.0,gmail
3285,Bib.Pop.Esc. Juan Bautista Alberdi,18140,1916.0,bepe
3716,Bib.Pop.Asoc. Mario Issac Portillo,18161,1980.0,
522,Bib.Pop. Gral. José de San Martín,18161,1914.0,
2970,Bib.Pop. Victor Elias Navajas Centeno,18168,1967.0,cableat
512,Bib.Pop. Bernardino Rivadavia,18168,1980.0,hotmail
523,Bib.Pop. Almafuerte,18175,1918.0,
4077,Bib.Pop. Teresa de los Andes,18077,2002.0,
4110,Asoc.Bib.Pop. Carlos Guido Spano,18084,,hotmail
4239,Bib.Pop. Arroyo Baru,30008,1997.0,hotmail
306,Bib.Pop. Fiat Lux,30008,,gmail
1251,Bib.Pop. Fábrica Colón,30008,1905.0,hotmail
387,Bib.Pop. Gral. Urquíza,30008,1904.0,yahoo
3482,Bib.Pop. Ubajay,30008,1996.0,hotmail
381,Bib.Pop. Gral. Mitre,30008,1904.0,yahoo
319,Bib.Pop. Olegario V. Andrade,30015,,concordia
392,Bib.Pop. Amelia Podesta de Gorostiaga,30015,1917.0,
3589,Bib.Pop. Carlos Reyes Miggoni,30015,1996.0,hotmail
3778,Bib.Pop. D.F.Sarmiento,30015,1980.0,
4189,Bib.Pop. Tierra de Inmigrantes,30015,1980.0,
324,Bib.Pop. Diamante,30021,,yahoo
334,Bib.Pop. Luis Lorenzo Etchevehere,30021,1980.0,yahoo
4378,Bib. Pop. Estación Puiggari Asociación Civil,30021,2018.0,gmail
385,Bib.Pop. Urquíza,30028,1909.0,multichajari
338,Bib.Pop. Rivadavia,30028,,gmail
4355,Bib. Pop. del Saber,30028,2007.0,outlook
2596,Bib. Pop.  José Zubiaur,30028,1925.0,
4396,Conscripto Bernardi,30035,1940.0,gmail
382,Bib.Pop. D.F.Sarmiento,30035,1912.0,hotmail
3614,Bib.Pop. Luz de provincia,30049,1991.0,arnet
342,Bib.Pop. Carlos Mastronardi,30049,,yahoo
340,Bib.Pop. Olegario V. Andrade,30056,,hotmail
341,Bib.Pop. Sarmiento,30056,,yahoo
2266,Bib.Pop. Francisco H. López Jordan,30056,1943.0,gmail
2862,Bib.Pop. Rodolfo A. García,30056,1960.0,
1201,Bib.Pop. Juan Bautista Alberdi,30056,1927.0,
4240,Bib.Pop. Manuel Belgrano,30056,2000.0,hotmail
375,Bib.Pop. Urdinarrain,30056,1912.0,
3798,Bib. Pop. Sandor Mikler,30063,1998.0,hotmail
330,Bib.Pop. D.F.Sarmiento,30070,1939.0,
370,Bib.Pop.Esc. Urquiza,30070,1919.0,
3401,Bib.Pop. Santa Elena,30070,1980.0,hotmail
3608,Bib.Pop.Genuina Leandro Alem,30077,1986.0,hotmail
3290,Bib.Pop. La vieja estación,30077,1980.0,hotmail
3441,Bib.Pop. Gaspar Benavento,30077,1995.0,
354,Bib. Pop. Fermin Chavez,30077,,
4043,Bib.Pop. Presidente Avellaneda,30084,2001.0,gmail
1615,Bib.Pop. Orientación,30084,1932.0,arnet
4350,Bib.Pop. Sebastián Ger Villacampa,30084,2001.0,
355,Bib.Pop. Del Paraná,30084,,bibliotecaparana
3751,Bib.Pop. Los Aromos,30084,1980.0,gmail
4000,Bib.Pop. y Costurero Laura Vicuña,30084,2000.0,
4013,Bib.Pop. Colibrí,30084,1980.0,
4111,Bib.Pop. Caminantes,30084,1980.0,
4054,Bib. Pop. San José de Cupertino,30084,2001.0,yahoo
4297,Bib. Pop. Teresita Yugdar,30084,2006.0,
3511,Bib.Pop. Dr. Julio Vitor,30084,1953.0,
4078,Bib.Pop. Ser protagonistas,30088,2003.0,gmail
3917,Bib. Pop. José Hernández,30088,1976.0,yahoo
3943,Bib.Pop. J. J. de Urquiza,30056,2000.0,
401,Bib.Pop. Mario Domingo Carruego,30091,1920.0,gmail
364,Bib. Pop.Julian Monzon,30091,,gmail
886,Bib.Pop. Luz obrera,30098,1919.0,yahoo
303,Bib.Pop. El porvenir,30098,,yahoo
4146,Bib. Pop. Julián Herrera,30098,1980.0,yahoo
4359,Bib. Pop. San Justo,30098,2000.0,hotmail
4164,Bib.Pop. Páginas Mías,30098,1980.0,
4388,Bib. Pop. Estación Cultural,30098,2021.0,hotmail
328,Bib.Pop. D.F.Sarmiento,30113,1924.0,
383,Bib.Pop. Bartolomé Mitre,30113,,gmail
384,Bib.Pop. Primer Presidente Bernardino Rivadavia,30113,,
787,Bib.Pop. Dr. M. Ruiz Moreno,34014,1910.0,
3179,Bib.Pop. Armando de Vita y Lacerra,34014,1991.0,
3330,Bib.Pop. María Blanca B. de Simonotto,34014,1980.0,fibertel
3433,Bib. Pop. Margarita Diez,34014,1980.0,hotmail
3435,Bib.Pop. 12 de Octubre,34014,1995.0,
3495,Bib.Pop. del Bº Gob.Emilio Tomas,34014,1980.0,
3636,Bib.Pop. San José de Cupertino,34014,1997.0,
3842,Bib.Pop. La esperanza,34014,1998.0,
4236,Bib. Pop. Alberto Luis García,34021,1999.0,
3180,Bib.Pop. San Francisco de Laishi,34021,1992.0,
2976,Bib.Pop. Dr. Ernesto Guevara,34035,1978.0,
3314,Bib.Pop. Escritores Formoseños,34035,1994.0,hotmail
2964,Bib.Pop.Mun. Juan Bautista Alberdi,34049,1977.0,
3516,Bib. Pop. Dr. Tirso Peña,34049,1996.0,
3776,Bib.Pop. Prof. José F. Fernández,34049,1980.0,
3780,Bib.Pop. Eloy Caniza,34049,1980.0,
3955,Bib. Pop. Dra. María Cristina Balbuena,34049,1999.0,hotmail
3818,Asoc.Amig.Bib.Pop. Don Cosme D. Ruiz Diaz,34049,1998.0,
3269,Bib.Pop. Julio Cortázar,34049,1993.0,
3207,Asoc.Bib.Pop. Félix Atilio Cabrera,34049,1980.0,
3761,Bib. Pop. Pedro Castagne,34056,1998.0,
2974,Bib.Pop.Pub.Mun. Don José F.de San Martín,34056,1978.0,hotmail
3387,Bib.Pub. Pop. San Antonio,34056,1992.0,
3462,Bib.Pop. Mariano Valle,38007,1915.0,yahoo
3976,Bib. Pop. Crear y Ser,38007,2000.0,
3721,Bib.Pop. Rosario Tolaba,38007,1997.0,
3391,Bib.Pop. Jorge Domingo Calvetti,38021,1980.0,hotmail
766,Bib.Pop. de Jujuy,38021,,imagine
3657,Bib. Pop. Leer te ayuda a crecer,38021,1997.0,yahoo
3713,Bib.Pop. del barrio cerro las Rosas (N,38021,1997.0,
4098,Bib.Pop. Campo Verde,38021,2002.0,
4275,Bib.Pop. El futuro de los niños,38021,2004.0,
3307,Bib.Pop. de Ciudad Perico,38014,1980.0,
763,Bib.Pop. Domingo T. Pérez,38014,1905.0,gmail
3627,Asoc.de Amigos Bib.Mun. y Pop. Carlos Juárez,38014,1996.0,
769,Bib.Pop. Gral. Bartolomé Mitre,38028,1906.0,
3895,Bib.Pop. Coronel Manuel E. Arias,38028,1980.0,
3185,Bib.Pop. José Ingenieros,38035,1980.0,
770,Bib.Pop. D.F.Sarmiento,38035,1911.0,
913,Bib.Pop. Bartolomé Mitre,38035,1922.0,
4172,Bib.Pop. San Marcelino,38035,1980.0,
3237,Bib.Pop. de Palpalá,38042,1980.0,
3263,Bib.Pop.Mun. Antonio Paleari,38042,1980.0,
3985,Bib.Pop. Dr. Héctor Tizon,38042,1980.0,
3183,Bib.Pop. Virgen de Río Blanco,38042,1980.0,
1198,Bib.Pop. Coronel Hilarion de la Quintana,38056,1926.0,hotmail
3503,Bib.Pop. Solidaridad,38063,1996.0,
771,Bib.Pop. D.F.Sarmiento,38063,1911.0,
2699,Bib.Pub.Pop.y Esc. Ernesto Sábato,38063,1980.0,
3348,Bib.Pop.y C.Vecinal San Antonio de Padua,38063,1993.0,
3575,Bib.Pop. San José Obrero,38063,1980.0,hotmail
3682,Bib.Pop. San Francisco de Asís,38063,1980.0,
3227,Bib.Pub.Pop Palma Sola,38070,1980.0,
3275,Bib.Pop. José Hernández,38070,1993.0,
3219,Bib.Pop. de Monterrico,38014,1993.0,gmail
4267,Bib.Pop. y C. Cult. Niños Pájaros,38021,2000.0,
4281,Bib. Pop. Maestro José Eduardo Ferretti,38084,1996.0,
4163,Bib. Pop. de Susques,38084,1980.0,
1260,Bib.Pop. Bartolomé Mitre,38094,1910.0,
3276,Bib.Pop. Viltipoco,38098,1980.0,
3059,Bib.Pop. 3 de Abril,38098,1986.0,
774,Bib.Pop. D.F.Sarmiento,38112,1915.0,
772,Bib.Pop. La Unión Aspirante de Yavi,38112,1911.0,
3215,Bib.Pop. Martín Fierro,42007,1980.0,cosedo
3251,Bib.Pop. Profesor H. Eros D .N. Siri,42007,1980.0,gmail
2137,Bib.Pop. Bernardino Rivadavia,42007,1980.0,yahoo
1990,Asoc. Bip. Esc.  Pop.,42007,1914.0,gmail
4300,Bib. Pop. Joaquín Anchorena,42007,2005.0,gmail
3279,Bib.Pop. La Adela,42014,1980.0,hotmail
3386,Bib.Pop. Manuel P.Rodriguez Un N.H.P/la Cult.,42021,1995.0,gmail
2317,Bib.Pop. Clemente J. Andrada,42021,1980.0,gmail
3377,Bib.Pop. Raúl Isidoro D'Atri,42021,1994.0,
3737,Bib. Pop. Rodolfo de Diego,42021,1994.0,cpenet
4124,Bib.Pop. Edgar Morisoli,42021,1980.0,hotmail
4251,BIb. Pop. Teresa Pérez,42021,2009.0,gmail
4270,Bib.Pop. Miguel Angel Gomez Drumell,42021,2009.0,gmail
4345,Bib. Pop. Malvinas Argentinas,42021,2014.0,gmail
3839,Bib. Pop. Olga Orozco,42028,1980.0,bepe
3321,Bib.Pop. María Rubio de Bada,42028,1980.0,
3722,Bib.Pop. Noemí Gavilán de Tarquini,42028,1997.0,yahoo
3214,Bib.Pop. Chapaleufu,42056,1993.0,hotmail
3382,Bib.Pop. Francisco Ceballos,42056,1980.0,
4287,Bib. Pop. La Huella,42056,2000.0,
2679,Bib.Pop. Renovación,42056,1932.0,gmail
1499,Bib.Pop. Ricardo Güiraldes,42056,1929.0,yahoo
3617,Bib. Pop. Faustino Casimiro Bustos,42035,1998.0,yahoo
3181,Bib.Pop. Juan Ricardo Nervi,42035,1980.0,yahoo
2316,Bib.Pop. Asoc.Ex-Alumnos Escuela Nº43 y Bib.Pop.,42035,1946.0,yahoo
1646,Bib.Pop. Manuel Lej,42035,1932.0,yahoo
3250,Bib.Pop.Mun. Alpachiri,42070,1984.0,yahoo
3563,Bib.Pop. María Elena Walsh,42070,1995.0,
806,Bib.Pop. Florentino Ameghino,42070,1921.0,yahoo
2259,Bib.Pop. Almafuerte,42070,1945.0,gmail
3416,Bib. Pop. José Barbero,42070,1994.0,gmail
3874,Bib.Pop. de Abramo,42077,1980.0,hotmail
2786,Bib.Pop. Mariano Moreno,42077,1958.0,yahoo
883,Bib.Pop. Aristóbulo del Valle,42077,1923.0,hotmail
3309,Bib.Pop. María E. Fernández de Falciola,42077,1980.0,cooparauz
3618,Bib. Pop. Walter Cazenave,42084,1980.0,
3546,Bib. Pop. Carro quemado,42098,1996.0,hotmail
1509,Bib.Pop. Manuel Belgrano,42098,1931.0,hotmail
815,Bib.Pop. Bartolomé Mitre,42098,1905.0,yahoo
1555,Bib.Pop. Almafuerte,42105,1931.0,yahoo
4080,Bib.Pop. José Elías Rosales,42105,2003.0,hotmail
808,Bib.Pop.Mun. José Manuel Estrada,42105,1912.0,yahoo
2803,Bib.Pop. Joaquín V. González,42105,1958.0,yahoo
2807,Bib.Pop. Juan del Rosario Garro,42105,1961.0,gmail
1945,Bib.Pop. Antonio Martello de Speluzzi,42105,1937.0,hotmail
3231,Bib.Pop. José Hernández,42119,1993.0,yahoo
2122,Bib.Pop. Bernardino Rivadavia,42119,1933.0,
3531,Bib.Pop. Héctor Raúl Tardiani,42119,1996.0,
816,Bib.Pop. Raúl Belisario Díaz,42119,1911.0,yahoo
1477,Bib.Pop. Florentino Ameghino,42126,1930.0,yahoo
3186,Bib.Pop. Modesto Caretto,42126,1987.0,hotmail
2457,Bib.Pop. Libertador San Martín,42126,1950.0,
3480,Bib.Pop. Jorge Agustín Picca,42126,1995.0,yahoo
823,Bib. Pop. Bernardino Rivadavia,42126,1915.0,cernet
1766,Bib.Pop. D.F.Sarmiento,42126,1932.0,hotmail
3565,Bib.Pop. José Grassi,42133,1980.0,yahoo
3171,Bib.Pop. Alberto Cortez,42133,1979.0,
805,Bib.Pop. Florentino Ameghino,42133,1919.0,hotmail
3177,Bib.Pop. Mariano Moreno,42133,1980.0,
2355,Bib.Pop.Mun. Ing. Luis Luiggi,42133,1948.0,hotmail
916,Bib.Pop. D.F.Sarmiento,42133,1920.0,hotmail
3434,Bib. Pop. Sebastián Dalmasso,42133,1994.0,hotmail
811,Bib.Pop. Presidente Avellaneda,42133,1910.0,
819,Bib.Pop. San Martín,42035,1932.0,cospec
3308,Bib.Pop. Mun. Juan Río de Quehue,42154,1990.0,
897,Bib.Pop. Toay,42140,1921.0,cpenet
1556,Bib.Pop. Pedro Arata,42147,1931.0,yahoo
2647,Bib.Pop. Juan B. Justo,42147,1926.0,yahoo
2373,Bib.Pop. D.F.Sarmiento,42154,1934.0,yahoo
2387,Bib.Esc. Pop. Alfredo Suarez Verdier,42154,1943.0,yahoo
901,Bib.Pop. Florentino Ameghino,42154,1922.0,hotmail
3347,Bib.Pop.Esc. Escuela Nº 164,42154,1980.0,yahoo
724,Bib.Pop. Pedro I. de Castro Barros,46007,1915.0,
718,Bib.Pop. Mariano Moreno,46014,,gmail
719,Bib.Pop. Juan Bautista Alberdi,46014,1914.0,
1345,Bib.Inf.Pop. Tte.Coronel Marcelino Reyes,46014,1980.0,gmail
2687,Bib.Pop. Juan Ramirez de Velazco,46014,1956.0,
4187,Cen. Cult. y Bib. Pop. Ciudad de los Naranjos,46014,1980.0,hotmail
4370,Bib.Pop. Darío Santillán,46014,2003.0,
3529,Bib. Pop. María Esther Brizuela de Bazán,46021,1980.0,
1775,Bib.Pop. Pedro I. de Castro Barros,46021,1927.0,
1805,Bib.Pop. Gob. Dr. B. de la Vega,46021,1934.0,
1993,Bib.Pop. e Inf. Sarmiento,46021,1933.0,
725,Bib.Pop. Mitre,46035,1921.0,hotmail
716,Bib.Pop. Joaquín V. González,46042,1903.0,gmail
2672,Bib.Pop. Domingo Faustino Sarmiento,46042,1955.0,
3962,Bib.Pop. Vichigasta,46042,2001.0,
3918,Bib.Pop. José Hernández,46028,1999.0,
726,Bib.Pop. Pedro I. de Castro Barros,46049,1914.0,
2293,Bib.Pop. Gral. V. Peñaloza,46056,1946.0,
3606,Bib.Pop. Juan Facundo Quiroga,46063,1947.0,
723,Bib.Pop. D.F.Sarmiento,46063,1908.0,
1997,Bib.Pop. Dardo de la Vega Díaz,46126,1935.0,
4090,Bib.Pop. Pastor de la Colina Villafañe,46119,1980.0,
3209,Bib.Pop. Juventud en acción,50007,1992.0,
665,Bib.Pop. Presbítero P. C. Arce,50021,1914.0,hotmail
3932,Bib.Pop. Casa por la memoria y la cultura popular,50007,1999.0,
4103,Bib.Pop. PABLITO GONZALEZ,50021,2002.0,
2188,Bib.Pop. Antonio Dimarco,50014,1940.0,yahoo
1364,Bib.Pop. Gral. C. M. de Alvear,50014,1928.0,hotmail
3266,Bib.Pop. Escritores Alvearenses,50014,1994.0,gmail
2131,Bib.Pop. D.F.Sarmiento,50014,1935.0,yahoo
4382,Bib. Pop. Ta Te Ti,50028,2009.0,
4314,Bib.Pop. Daniel Talquenca de Guaymallén,50028,2011.0,
4085,Bib.Pop. El bermejo,50028,2001.0,
3497,Bib. Pop. Jesús Nazareno,50028,1980.0,yahoo
3264,Bib.Pop. Rodeo de la cruz,50028,1980.0,
3550,Bib. Pop. Ingeniero Giagnoni,50035,1980.0,
3057,Bib.Pop. Pedro José Bustos,50035,1970.0,gmail
3947,Bib.Pop. Santa Rosa,50035,1980.0,
3720,Bib.Pop. Escritores Mendocinos,50049,1996.0,
3486,Bib. Pop. Mirta Vivante,50049,1995.0,yahoo
3993,Bib.Pop. Francisco Manino,50049,1999.0,
4049,Bib.Pop. Palabras del corazón,50049,1980.0,
4310,Bib.Pop. Libros Abiertos para la sociedad,50007,2008.0,gmail
4255,Bib.Pop. del Saber del Pueblo y su Cultura,50049,2008.0,live
1256,Bib.Pop. Tomás Godoy Cruz,50056,1926.0,hotmail
3625,Bib.Pop. Francisco Montalto,50049,1980.0,
3498,Bib.Pop. Tres de Mayo,50056,1980.0,
2894,Bib.Pop. José A. Pujadas,50056,1971.0,hotmail
3725,Bib. Pop. Chacras de Coria,50063,1996.0,yahoo
4315,Bib.Pop. Virgen de la Carrodilla,50063,1996.0,live
4159,Bib.Pop. Las Compuertas,50063,1980.0,gmail
2875,Bib.Pop.Mun. Juan Bautista Alberdi,50063,1911.0,yahoo
4325,Bib. Pop. Benito Juárez,50063,1991.0,yahoo
4138,Bib.Pop. Armando Tejada Gómez,50063,1980.0,
4183,Bib.Pop. Alfonsina Storni,50070,1980.0,
4271,Bib. Pop. General Gutiérrez,50070,1998.0,gmail
3613,Bib.Pop. Lucila Barrionuevo de Bombal,50070,1995.0,hotmail
2665,Bib.Pop.Mun. José Hernández,50077,1993.0,
3463,Bib.Pop. Angélica Z. de Catena,50084,1980.0,
692,Bib.Pop. Bernardino Rivadavia,50084,1915.0,hotmail
3233,Bib.Pop. Mariano Moreno,50091,1947.0,yahoo
3271,Bib.Pop. Profesor Dionisio Chaca,50091,1986.0,gmail
3228,Bib.Pop. Dr. Faustino B. Gil,50091,1993.0,
3190,Bib. Pop. Joaquín di Genaro,50091,1992.0,yahoo
4246,Bib.Pop. Maestro Pedro Azín de San Carlos,50091,2005.0,hotmail
4173,Bib. Pop. Ricardo Rojas,50098,1980.0,hotmail
689,Bib.Pop. Julio A. Roca,50098,1980.0,gmail
3750,Bib.Pop. Tres porteñas de San Martín,50098,1980.0,
3329,Bib.Pop. Dolina Salas,50105,1980.0,
1276,Bib.Pop. Francisco Peñasco,50105,1926.0,yahoo
3423,Bib.Pop. Carolina Paponet de Suter,50105,1980.0,
3981,Bib.Pop. Manuela Lara,50105,1998.0,yahoo
4102,Bib. Pop. Esperanza de nuestros lectores,50105,2004.0,
1576,Bib.Pop. Cultura,50105,1932.0,yahoo
3282,Bib.Pop. Salto de las Rosas,50105,1993.0,yahoo
676,Bib.Pop. Mariano Moreno,50105,1919.0,
3212,Bib.Pop. Derly R. Calderón,50105,1992.0,yahoo
3265,Bib.Pop. Manuel Belgrano,50105,1992.0,
4099,Bib.Pop. Manuel Belgrano de El Nihuil,50105,1980.0,
4100,Bib.Pop. Maestro Antonio Isaac Quiroga,50105,1980.0,
4278,Bib.Pop. Práxedes Garde de Arizu,50105,2009.0,
3306,Bib.Pop. Fray F. Inalican,50105,1980.0,
4293,Bib. Pop. Marcelo Humberto Cirot,50112,2002.0,gmail
3360,Bib.Pop. Tulio Pusterla,50112,1980.0,
4144,Bib.Pop. de Alto Verde,50098,1980.0,yahoo
4018,Bib.Pop. Tomás Godoy Cruz,50021,1980.0,
4095,Bib.Pop. Mirador de Las Estrellas,50126,2003.0,gmail
3815,Bib.Pop. Antonio Fernández,50119,1980.0,
3662,Bib.Pop. Segundo Manuel Esteves,50119,1997.0,gmail
3234,Bib.Pop. Vista Flores,50119,1987.0,yahoo
3299,Bib.Pop. Victoriano E. Cardozo,54119,1994.0,yahoo
3336,Bib.Pop. 23 de Septiembre,54119,1994.0,yahoo
3970,Bib.Pop. María Magdalena Deautier,54007,2000.0,
3501,Bib.Pop. Aristóbulo del Valle,54014,1990.0,
3995,Asoc.Civ.Bib.Pop. José Hernández,54014,2000.0,
4211,Asoc.Bib.Pop. Arturo U. Illia,54014,1980.0,
3300,Bib.Pop.Mun. Bernardino Rivadavia,54021,1980.0,
4394,Bib. Pop. El Urunday,54021,2021.0,gmail
802,Bib.Pop. Sarmiento,54021,1979.0,
4329,Bib.Pop. San Martín,54021,2012.0,
793,Bib.Pop. Posadas,54028,1913.0,arnetbiz
2939,Bib.Pop. El palomar del R.C.de V.URQ.,54028,1975.0,
3421,Bib.Pop. Granadero Chepoya,54028,1994.0,gmail
3602,Bib. Pop. José Ramos,54028,1997.0,
3777,Bib.Pop. San Miguel,54028,1980.0,
4258,Bib.Pop. Sur Argentino,54028,2001.0,yahoo
4387,Asoc.Vecinal Barrio Parque 2 de abril,54028,1980.0,
790,Asoc.Civ.Bib.Pop. Bartolome Mitre,54035,1911.0,
2950,Bib.Pop. Eldorado,54042,1968.0,hotmail
3461,Bib.Pop. Jorge Luis Borges,54049,1980.0,
3312,Bib.Pop.Esc. de F. Soberanía nacional,54049,1980.0,
3324,Bib.Pop. Gabriela Mistral,54056,1980.0,
3405,Bib.Pop. Arandu Roga,54063,1980.0,
3544,Bib.Pop.Pub. Victoria Aguirre,54063,1996.0,
4363,Bib.Pop. Alma Guaraní,54063,2015.0,
3755,Bib.Pop. Mejor pasar,54070,1997.0,hotmail
3395,Bib.Pop.Mun. Nicolás A. Petcoff,54077,1994.0,yahoo
2944,Bib.Pop. Horacio Quiroga de Puerto Rico,54077,1962.0,live
2995,Bib.Pop. D.F.Sarmiento,54084,1978.0,
3304,Bib.Pop. Horacio Quiroga,54084,1980.0,yahoo
3374,Bib.Pop.Tec. Roque G. de Santa Cruz,54084,1980.0,
2561,Bib.Pop. D.F.Sarmiento,54091,1946.0,yahoo
4079,Bib. Pop. Vamos a leer,54091,2002.0,yahoo
3875,Bib.Pop. Yapeyú,54091,1980.0,
3935,Asoc.Bib.Pop. Ernesto Sábato,54098,2000.0,gmail
803,Bib.Pop. Patricias argentinas,54098,1910.0,
4214,Bib.Pop. Del Conocimiento al Saber,54105,1980.0,
3825,Bib.Pop. Dr. Bernardo Elvira,54105,1980.0,
4247,Bib. Pop. Thay Morgenstern,54112,2004.0,gmail
4128,Bib.Pop. Oñondive,54084,1980.0,
3445,Bib.Pop.Esc. Aída Simonetti de Ocampo,54056,1980.0,
3210,Bib.Pop. Juan Benigar,58007,1993.0,
3217,Bib.Pop.Esc. Miguel A. Camino,58007,1980.0,
3788,Bib.Pop. Maestro Galeano,58007,1980.0,
3756,Bib. Pop. San Patricio del Chañar,58014,1997.0,yahoo
4160,Bib.Pop. Quintú C´Me Raquizuam (Buscando Buenos Pensamientos),58021,1980.0,yahoo
